0xcd135880ca679b3af0e60062637a978c208c032a, 155095004308400000000000, 13585266583801879619
0x61c025c2b428106f2fe9664ac593fcca17adef61, 575757000000000000000000, 50432393792237618165
0xc046b59484843b2af6ca105afd88a3ab60e9b7cd, 95959500000000000000000, 8405398965372936360
0x1303f1a8960096cf22f125c4074ad43618f1276a, 383838000000000000000000, 33621595861491745443
0xba1d361c64bca0b5e12ab8af4d6895e277a0ec0b, 5757570000000000000000000, 504323937922376181657
0x6b951b1788723cfaa7d46643c617ce5f458ce1b2, 5757570000000000000000000, 504323937922376181657
0xc40bf8dabea9dff72432877b86980f097ec82d34, 2878785000000000000000000, 252161968961188090828
0x5b891817eb3ae3beb01c28a0ebf84657be49e647, 686286076580000000000000, 60113988485094063346
0xf2f6325611dc11ea9596b947c7e7f83c63c0cbbc, 215908875000000000000000, 18912147672089106812
0x62f9a5b8f09227320b5aee8d765e11b29007999e, 95959500000000000000000, 8405398965372936360
0xbf143a39152455e27029ae52bac1d84dfb5525ec, 11056362200000000000000000, 968462063648397943761
0x9653f1a728a2827691a8db8d525f3b6ba6091e74, 74848410000000000000000, 6556211192990890361
0x07ffad50741cb4dc0486426f58ae9b71c1bf9b33, 38383800000000000000000, 3362159586149174544
0x1c6ce03b71fc3501aaae7f043a120266dba61a88, 191919000000000000000000, 16810797930745872721
0x994e7082abe18db7a6c8ac1d67554b86f0e63130, 35984812500000000000000, 3152024612014851135
0x26603b3d450564aeeb28909b9ecf92acbdb684f0, 38383800000000000, 3362159586149
0xd10ca4515e78c5592101ffff9b09e47fae8ad373, 19191900000000000000000, 1681079793074587272
0xeb92168d2c4e3c4fba68f7f1a3164c4177f543a8, 222626040000000000000000, 19500525599665212357
0xe75abf3a6068239bc613fc535119184e1d599394, 2741700000000000000000, 240154256153512467
0x9388eda0a12085ca0f5399772085c115bd2777a1, 211110900000000000000000, 18491877723820459994
0x13573784890f4f17169184734fc4b80cbc66b080, 6397300000000000000000, 560359931024862424
0xd6ac92789c1145e5408982953c5d93f47cbcf07d, 268686600000000000000000, 23535117103044221810
0x66f65bb9c018a3c232782a7908f3fe96885e013a, 19191900000000000000000, 1681079793074587272
0xdbd8494b2ceb4297924270d3366618fe4d3dea42, 105555450000000000000000, 9245938861910229997
0x8746df93e86bc111fc153a91d30edd7063b44b8a, 965471377000000000000000, 84568720276085058664
0xa112578a76565b3b2b7618915831106b00edc741, 6482118417612544745480, 567789447014890021
0xf76f5d9da25aa42db4747da1596326a7829369e5, 191919000000000000000000, 16810797930745872721
0xf2ccf48de1a17e8a3814d599adbaed98e8d84506, 571833992860000000000000, 50088765072249428959
0xfb2cd74c926c7c2f9cc9c990f559d7585f2c9707, 767676000000000000000000, 67243191722983490887
0xaf302aa751058797c6ab5249cb83547a6357763a, 3950183469496803447035510, 346009181451984512349
0x5e8e89853dace956ba982aab1a2bb5d15996cd2f, 19191900000000000000000, 1681079793074587272
0xcfe3af99290736c40a9e4be6a1353ba62486ed5b, 191919000000000000000000, 16810797930745872721
0x00953f52b3c894686343998a99a0c944df35bd3e, 20789691475800000000000, 1821035449550194346
0x5ec91092453ea548155881e58d3bb3e13eaa7a77, 21111090000000000000000, 1849187772382045999
0x1ae9381e77b3c6ba67c918e662b20532649c99f3, 176871238953500000000000, 15492716499189536203
0x43733b88b766da63bd8705fb8846380608f0f70b, 575757000000000000000000, 50432393792237618165
0x526c46ff00e5335162fd70bf8dae43c243e9d891, 189999810000000000000000, 16642689951438413994
0xd5078b6492bb1df1e7a2e8ffb92a3fefcea7f421, 364646100000000000000000, 31940516068417158171
0xe2e584319f57671638cb28321b830e4a79d47218, 57575700000000000000000, 5043239379223761816
0x24a60457eb0e9b5af7c069d08efe1157d5974010, 266767410000000000000000, 23367009123736763083
0x1b613eed7e6a670c559ee55f8ee45f4cdfbd0b87, 42998962099600000000000, 3766416368823180022
0x9e9edaab9bf2bc9c0b0317433b17f75b4987a1f0, 12415969844527600000000, 1087554437916974000
0xff4ca9ff8474f4ac408bfc55219aa4a37857f4ab, 38383800000000000000000, 3362159586149174544
0x0b72805ffa5cb6e1187223e8eef97da6a6a0950c, 959595000000000000000000, 84053989653729363609
0xa21230939e997678c679899c3d43f3990733cbf3, 52817388260000000000000, 4626443662527469145
0xed5d4aa57e28689050eb7de9975d79e0b254f4a0, 191919000000000000000000, 16810797930745872721
0x243a01797aa7e527f44588098ac219d2d7d846bb, 287878500000000000000000, 25216196896118809082
0xb6c75a10ed925c34b3cc990998d920a115937dcc, 383838000000000000000000, 33621595861491745443
0xc2176d9d8149298ad97ca4cde1047de198f28d50, 27243176220000000000000, 2386316781694991984
0xc67411046990d30a6bd0b0b5e1ea08f591ac8832, 6717165000000000000000, 588377927576105545
0x660e067602dc965f10928b933f21ba6dcb2ece9c, 575757000000000000000000, 50432393792237618165
0x5c8df693df16f1db3c6fe165b8ac0abd26ae6617, 913900000000000000000000, 80051418717837489152
0x99dcfb0e41bef20dc9661905d4abbd92267095ee, 100529000000000000000000, 8805656058962123806
0x20374928f7362da653954fa30dd9e937b3f711fd, 153535200000000000000000, 13448638344596698177
0x008639aa82c5d8f799ecc65f9d91600ff4be95b6, 18278000000000000000000, 1601028374356749783
0x8bf6a8d58c7461d963bebb72dfe9d3f281329574, 2558920000000000000000, 224143972409944969
0xca7c20d6cbd000870f1d06d3b95fd145cf4eefc6, 57575700000000000000000, 5043239379223761816
